State,Pulse_Index,Combined_PI_Ratio,Combined_Amp_Ratio,Combined_Delta_A_Ratio,Red_PI,Red_Amplitude,Red_AUC,Red_S_AUC,Red_D_AUC,Red_AUC_Ratio,Red_Crest_Time,Red_Decay_Time,Red_Pulse_Width,Red_PW50,Red_Rise_Decay_Ratio,Red_Upslope,Red_Downslope,Red_b_a,Red_c_a,Red_d_a,Red_e_a,Red_Skewness,Red_Kurtosis,Red_Variance,IR_PI,IR_Amplitude,IR_AUC,IR_S_AUC,IR_D_AUC,IR_AUC_Ratio,IR_Crest_Time,IR_Decay_Time,IR_Pulse_Width,IR_PW50,IR_Rise_Decay_Ratio,IR_Upslope,IR_Downslope,IR_b_a,IR_c_a,IR_d_a,IR_e_a,IR_Skewness,IR_Kurtosis,IR_Variance
Ischaemia,6,0.4154662827436476,0.598749196152565,0.4152756661123819,0.06517138380578652,0.0017186062392843468,1.8106047193568156,0.21485553100330146,1.595749188353514,0.13464241909565003,0.1275,0.7515,0.879,0.5485,0.1696606786201383,12.661018284500358,-5.2036149069138276,-0.8836531517136589,0.5108476722178393,-0.4150138495211415,0.3260026049031659,-0.5112844147188773,-1.1987165728335827,0.08879598452885416,0.15686322177495624,0.0028703273264545906,2.9104710825786135,0.4263116657731475,2.4841594168054666,0.17161204022252594,0.154,0.8255,0.9795,0.5385,0.18655360385383965,11.466621603337217,-2.1203247330575437,-1.152195461006611,0.28458745309419725,-0.23366421459134565,0.22500277633104643,-0.14013651503564484,-1.3759594889995164,0.10032791982198326
Ischaemia,7,0.43297442211012327,0.6239307121795723,0.43278335102643645,0.06734323464973964,0.001775817312945877,1.8998605264596762,0.3269133194153209,1.572947207044355,0.20783489613031805,0.2405,0.8315,1.072,0.5905,0.28923631986900344,11.253185093187085,-6.866597198967099,-0.6780546334310467,0.8552065301803954,-0.2912706473777645,0.5151461095129639,0.0009351468309354366,-1.5078610103520649,0.10263029849585796,0.15553627854197108,0.0028461770127477092,2.973386612696892,0.41121293405395776,2.5621736786429343,0.1604937781796701,0.1445,0.834,0.9785,0.542,0.1732613908665154,12.197582921764251,-2.0225712394705795,-0.9889706379719928,0.2855391028647162,-0.29043720501095055,0.21062862357076387,-0.16420725923551413,-1.3830926344109595,0.10073568008660835
Ischaemia,8,0.4494962331200688,0.6477070262773675,0.44930375905534703,0.06987273912251601,0.0018425075903710675,1.7991303117595594,0.5332200506893634,1.265910261070196,0.42121473144270083,0.23,0.7145,0.9445,0.4225,0.3219034289262556,11.478653644162307,-4.408971708822037,-0.8147903244552156,0.6130753237653894,-0.3253585621427356,0.3490986618173992,-0.09334580457397015,-1.2620534926231923,0.0891086099298527,0.15544676346090966,0.0028446619395037223,2.912432612057904,0.4128330238122947,2.4995995882456095,0.16515966226636053,0.1435,0.8285,0.972,0.5335,0.1732045865813875,12.313420967933155,-2.3289713580542184,-0.9421049568196291,0.22575151199815394,-0.18781754482805046,0.183682446125918,-0.16051013102386338,-1.3779646406742272,0.10084554715198821
Ischaemia,9,0.47255852182704133,0.6809707929262823,0.4723674472044943,0.07239696256865204,0.0019091982662367759,1.7301417042565614,0.4686836414312189,1.2614580628253425,0.3715411991932048,0.232,0.779,1.011,0.5315,0.29781771498102466,8.590050769274058,-4.86161243795766,-1.0012505631372155,0.23731825263010214,-0.9221022063613716,0.9588148333817897,0.23034311458861392,-1.099425026438198,0.08416350842324448,0.15320209984141117,0.002803641827185347,2.885549417845441,0.4172065701334615,2.4683428477119804,0.16902294205332416,0.15,0.8225,0.9725,0.546,0.18237082064652024,11.752116956681732,-2.008312999522559,-1.027999850184974,0.2459112645462176,-0.3035145936211738,0.20055778253628215,-0.1872898003653892,-1.3602338676443169,0.10235495103336693
Ischaemia,10,0.43563742734294814,0.6277191951933345,0.43544833742213757,0.0669597801235968,0.0017657704146966401,1.7131989584550325,0.19953459663214165,1.5136643618228907,0.13182222007173502,0.1235,0.8475,0.971,0.6175,0.14572271384711236,12.764590682937637,-5.988553372905585,-1.05210535529954,0.5955265531837288,-0.524803466111549,0.9879563592685245,-0.22613435529464948,-1.3078956275361644,0.08617784436442494,0.15370528692749347,0.0028129940353040688,2.936923613374374,0.42420116873126196,2.5127224446431127,0.16882133942757455,0.152,0.8225,0.9745,0.5395,0.18480243158847387,11.785680580834025,-2.0723890236611737,-0.9420273637790054,0.2729953723813235,-0.2577629337816155,0.20099287180797826,-0.18669605709797965,-1.3575006569856152,0.1037451849145238
Ischaemia,11,0.4866815676885283,0.7013845246971712,0.48649159187170987,0.0739605895767503,0.0019507761985288205,1.693327718859594,0.2604799160870908,1.4328478027725033,0.18179175454985058,0.1415,0.841,0.9825,0.524,0.16825208083611745,11.894094389741781,-5.492311249077943,-1.1027681531163835,0.5362483832429475,-0.640866096722301,0.4841351200129534,-0.14832272859804463,-1.1435584676106574,0.07511799742114826,0.15196915112271447,0.0027813218850710067,2.9522930965368426,0.4376019050895832,2.5146911914472594,0.17401814845517152,0.155,0.8255,0.9805,0.5335,0.1877649908918516,11.751739465050775,-2.1901916144756797,-0.9281482594640548,0.24444433597587462,-0.28259190055709105,0.2593870846156825,-0.1521211975844296,-1.3693369985735426,0.10571052651817517
Ischaemia,12,0.39511903019179834,0.5694277136424005,0.39493689868462634,0.060177646292238686,0.001587295746444969,1.6559928944234423,0.5569085593013134,1.0990843351221287,0.5067022988629534,0.266,0.5985,0.8645,0.6275,0.4444444443701847,10.017400731975329,-4.873521749844372,-0.7855246063191081,0.25258264852640666,-0.4055920794088377,0.46504684733243806,-0.6116428675405505,-0.6343676713267037,0.08417861049010258,0.15230256642113782,0.0027875279890205978,2.870385492765054,0.40832408379145263,2.4620614089736015,0.16584642539240826,0.1455,0.8255,0.971,0.5295,0.17625681403073812,12.236401924450092,-1.9735308560572093,-0.9542806134903139,0.3019542219833422,-0.2536112162263015,0.20896965064354375,-0.18041494400130553,-1.3811619558731794,0.10401912012306198
Ischaemia,13,0.41159960040014393,0.5931623478502638,0.41141205166467565,0.0637017998492843,0.0016802344064265056,1.6934735466001103,0.32176501815191855,1.3717085284481918,0.2345724411967262,0.284,0.7035,0.9875,0.5205,0.40369580662349736,9.990058676085937,-3.852568008603839,-0.5638879762936864,0.9612656978172194,-0.898001094955809,0.8660600231191206,-0.11140849621667753,-1.5488771262915193,0.12208351088807118,0.1547664178252217,0.0028326719543136348,2.9056212576989178,0.4272724306221436,2.4783488270767746,0.17240205492334726,0.1545,0.8185,0.973,0.5405,0.18875992667211242,11.340013734302033,-2.1497754359694454,-0.9890331328311592,0.2637773951397153,-0.23724741937291358,0.2477985121294314,-0.19279641802878383,-1.3364759338060757,0.09949170523543505
Ischaemia,14,0.45170429096440573,0.650897673112395,0.4515119335595499,0.07011154285805025,0.0018491976427901043,1.6717389106964502,0.24800195859657587,1.4237369520998742,0.1741908561222478,0.2275,0.8595,1.087,0.54,0.26468877251138,12.272226734969422,-4.224193553617511,-0.31170812574157014,0.6311518438915174,-0.4594847193716567,0.5060012683743823,0.10467379144073828,-1.1702444901197173,0.08131439405363891,0.1552155685529228,0.0028409958340426013,2.9316799175071204,0.42165628002779004,2.51002363747933,0.16798896779889924,0.1495,0.8285,0.978,0.539,0.18044659020151518,11.832680927141894,-2.0882143733342104,-0.9782216763275605,0.3008278387167942,-0.2817092588037691,0.18363699725758248,-0.18130732458285048,-1.37938872706215,0.10027070323428607
Ischaemia,15,0.4177731734984851,0.6019807631489034,0.417592099752217,0.06215575938456582,0.0016393582642584494,1.6694276691527845,0.4317318072608387,1.2376958618919458,0.34881897929755556,0.2175,0.7365,0.954,0.726,0.2953156822409619,10.965066871103772,-5.531105307036626,-0.7321010274104899,0.4440354832960807,-0.19933433700364894,0.5478331392348925,-0.3478085020857227,-0.9832344018480264,0.07709022164315944,0.14877871330342943,0.0027232734074176196,2.829086658790232,0.4087591309471656,2.4203275278430665,0.16888587442318298,0.1495,0.8255,0.975,0.5325,0.1811023621827859,11.959576009704676,-2.1757228158950284,-1.0129221812788347,0.3079726430913827,-0.31367036239472074,0.19936103445692716,-0.1719127307284708,-1.370349703181274,0.10759376714898447
Ischaemia,16,0.4302214049339211,0.6199167155241535,0.43003348812626635,0.06591224333450825,0.0017385186215634256,1.8105717920919164,0.8295045809068005,0.9810672111851162,0.8455124902403156,0.369,0.5925,0.9615,0.5405,0.6227848100214709,9.271529451176661,-4.094958002044677,-0.8882917203638203,0.44900652020010084,-0.48063563394734304,0.5530078127496606,-0.2859579661307234,-1.1543861757576266,0.0789203931622611,0.15320539209646256,0.002804438912575212,2.906599094062373,0.44339721643046126,2.463201877631912,0.18000847613786994,0.157,0.818,0.975,0.5435,0.19193154031883478,11.374086455387555,-2.0168596966720997,-0.9269283971182234,0.22755632042424417,-0.2165425313110422,0.2862929103089573,-0.16333573609809798,-1.3174936834872084,0.09968238951316967
Ischaemia,17,0.4180147641159499,0.6022087275003319,0.417824964548029,0.06517628593174918,0.0017188326465889356,1.7545197998346316,0.5184852254053176,1.2360345744293137,0.41947469438932045,0.2525,0.749,1.0015,0.5935,0.3371161548281554,9.384938874524948,-5.98430326136031,-0.9195292548566089,0.6066704013426707,-0.6561853413480406,0.42708288625284785,-0.25724435496399356,-1.3676249288955138,0.0905786499147699,0.1559186118422214,0.0028542140089909533,2.945944403411601,0.4473084429613414,2.49863596045026,0.1790210538964761,0.1555,0.82,0.9755,0.544,0.1896341463183373,11.497224612731657,-1.8566295810023803,-0.9502121388827915,0.2565825044972087,-0.17729869524932812,0.20617664924174495,-0.17290226955278135,-1.3224846307775795,0.0976410481244824
Ischaemia,18,0.4730226801713429,0.6815638467759885,0.4728330466580634,0.07191455413291796,0.0018968818075003656,1.753975510011795,0.2375886462487244,1.5163868637630706,0.15668075997668268,0.138,0.85,0.988,0.567,0.16235294115737026,12.021677675902538,-4.256818336858714,-1.059154757185095,0.4058243949958706,-0.27889771400315033,0.35082880827576235,-0.07666929567684205,-1.2645412589328506,0.07579016516956535,0.15203192662017723,0.0027831313945374725,2.94315516655932,0.4407709730018783,2.5023841935574422,0.17614040806326184,0.157,0.8225,0.9795,0.541,0.19088145894335787,11.430793543419725,-2.0426154381095785,-0.9732407583895686,0.24995768767854845,-0.21445134722877154,0.1753534494970196,-0.19936442000468915,-1.3434751641053364,0.1010483631536621
Ischaemia,19,0.4568683005314352,0.6582794797845579,0.45667712644389885,0.07034281014283353,0.0018554704325932268,1.7040378878023428,0.6906857876710415,1.0133521001313015,0.6815851938466302,0.273,0.583,0.856,0.531,0.46826758139480834,13.853816126281117,-5.518861519106281,-0.9597692579350475,0.6719738414073997,-0.6512482226404434,0.39182744564985855,-0.2500396173199259,-0.6640674053115339,0.06866828485916027,0.15396735884531976,0.0028186665751339206,2.912525105437123,0.419608727309581,2.492916378127542,0.16832041819546387,0.1495,0.8315,0.981,0.539,0.17979555018883997,11.876126564492836,-1.933602864415917,-1.0644615449708124,0.33598600616279284,-0.34173860877606976,0.20090861907051552,-0.1664487261538952,-1.36478723030958,0.1001421513634811
Ischaemia,20,0.4153292068762255,0.5983365188331504,0.41514595724002534,0.0626393635146057,0.0016520529716410961,1.6375833482212443,0.28515855257668166,1.3524247956445625,0.21084984057815265,0.2455,0.8435,1.089,0.609,0.2910491997283878,9.986793237070856,-6.757992572801527,-0.4248688262552338,0.44341517472963166,-0.8190326649762096,0.7287164970251194,0.04747879342485794,-1.1801029154325395,0.08419131221569423,0.15081857553768085,0.0027610765176579984,2.8678700453229466,0.40276572659896864,2.4651043187239776,0.16338688935935794,0.147,0.8315,0.9785,0.5345,0.17678893563718712,11.899293682782343,-2.153962860508585,-1.057964264264249,0.36107165693255105,-0.2930493958747108,0.25415812364557644,-0.16318327610876568,-1.3765858733822465,0.10253104672510349
Ischaemia,21,0.39451281127368665,0.5683326455598633,0.39432807085216426,0.060978075143055185,0.0016082706271815217,1.6140716998508453,0.343340134302228,1.2707315655486173,0.27019092275950307,0.199,0.7655,0.9645,0.648,0.25996080989419196,9.155764449248409,-6.075349557926643,-0.691376434588529,0.39759773491602496,-0.403724513948761,0.4275445436922058,-0.47936983900044183,-1.1493869124173095,0.08555142931685501,0.1545655032089843,0.0028298050145684544,2.876458086916859,0.42292181042716903,2.4535362764896904,0.17237234862286696,0.1485,0.82,0.9685,0.526,0.1810975609535247,11.830080088222758,-1.8374987252913115,-1.0737246151428395,0.2388921807757878,-0.2556289683450289,0.17385853399416923,-0.17747108016432364,-1.3368617432540781,0.09818917893830593
Ischaemia,22,0.433259810583582,0.6241870206878136,0.43307783816877976,0.06417053659896443,0.0016926025652678788,1.856454515314082,0.2078563881443302,1.6485981271697514,0.1260806892268899,0.1275,0.82,0.9475,0.509,0.15548780485908686,12.832476238276058,-4.231081437536318,-1.1534504034330852,0.7523515981298516,-0.5393460123077506,0.2977804652925979,-0.3047701527931371,-1.0034492323565292,0.08289278254464555,0.14811097336459464,0.0027116912828210344,2.856157034890286,0.41731266281875323,2.4388443720715327,0.17111082100215377,0.155,0.824,0.979,0.549,0.18810679609367637,11.595544867838896,-1.995441195557504,-1.0490489381064874,0.33292463864788335,-0.2662993783076706,0.20879092008396613,-0.20161327268127535,-1.342663118910247,0.10473236913492405
Ischaemia,23,0.41001254665513603,0.5907196691171277,0.4098274536552825,0.06269909271441769,0.0016538992041048393,1.8766877085752376,0.3400621959128888,1.536625512662349,0.22130453587326454,0.197,0.823,1.02,0.5185,0.2393681652200039,7.68942090830285,-6.571447511538622,-0.6658962049220216,0.39009628652443845,-0.45565298174235547,0.45669046048222167,-0.15501483846555833,-1.42166585580156,0.09807705176299421,0.1529199267796583,0.0027998037504062484,2.845813861148182,0.4291847766021884,2.4166290845459937,0.1775964624977021,0.1585,0.8265,0.985,0.5265,0.19177253476203598,11.494150547814229,-1.721683461238456,-0.9959543422093529,0.2388997640739631,-0.2187322587246896,0.1996008410938794,-0.12346720856395023,-1.3632833561530964,0.10048238747710107
Ischaemia,24,0.4358687106993417,0.6279224373802367,0.4356823915161269,0.06600624400674246,0.001741062249588184,1.5452630112458134,0.5570266212658209,0.9882363899799924,0.5636572654653332,0.2385,0.725,0.9635,0.4835,0.32896551719600475,11.956228075252795,-4.44676273900285,-0.9119108312750274,0.3203241867330134,-0.3423138039055443,0.3480340542887946,0.12352635879147703,-1.5598515962363444,0.09940133471532547,0.15143605867245483,0.0027727344702951663,2.863200418402692,0.4094185739025581,2.4537818445001336,0.16685206747435066,0.148,0.822,0.97,0.529,0.1800486617785829,12.001577451941102,-1.6879662562806175,-1.0566373111774057,0.31498978844472153,-0.2407315273852474,0.2237495191863134,-0.144992601263619,-1.309264836801323,0.10010888139540675
Ischaemia,25,0.4460721709959351,0.6426659701698856,0.4458852589529853,0.06743551537824131,0.0017789260955738736,1.5743278470716726,0.24663967593042008,1.3276881711412525,0.18576626746613042,0.163,0.8,0.963,0.7005,0.20374999997453125,8.327101344120592,-6.633658726423562,-0.9145588863354148,0.24784004856489683,-0.3245650548355841,0.1995326847075041,-0.37092797223633944,-0.902825228923231,0.08075799471427725,0.15117623402919586,0.0027680414303514877,2.847098061019827,0.44391365348131906,2.403184407538508,0.18471893046174154,0.16,0.819,0.979,0.5325,0.19536019533634186,11.363133855253693,-1.992357794973941,-1.0173283825147537,0.21791697199121163,-0.2388944058880085,0.26128172685352347,-0.1537506011637853,-1.358450791337083,0.10138447586332275
Ischaemia,26,0.4273607172500679,0.6157059714810794,0.42717411000576583,0.06512628679773963,0.0017180719155243482,1.8181852483297374,0.3948119835500788,1.4233732647796584,0.2773776867190623,0.194,0.7855,0.9795,0.5485,0.2469764480907732,11.20818397706364,-5.289897498243022,-0.8522778007128546,0.42283742905300126,-0.8939407521932451,0.7082040167622509,-0.1870760925340703,-1.3375856299128963,0.09073193214501439,0.15239183175775173,0.0027904096005775822,2.8716155140391852,0.4224417821146492,2.449173731924536,0.17248338759760026,0.1545,0.827,0.9815,0.533,0.18681983069083194,11.405043282129384,-1.8869744800751178,-0.9337191971032436,0.27450647131825234,-0.3177979901488121,0.23945303907848903,-0.1493129834151107,-1.3510115199231354,0.09910451981107449
Ischaemia,27,0.3933741046590584,0.5667416469587812,0.39319477995226315,0.05908034339403048,0.0015586472796338961,1.7763196851105654,0.5300194003329308,1.2463002847776345,0.42527423508129075,0.256,0.7555,1.0115,0.6765,0.3388484446937329,11.475907046649013,-6.215819374112925,-1.0515957210894267,0.594976409936384,-0.4178239808699334,0.37055283208259426,-0.3274680845214591,-1.2823009177077886,0.10353232763625123,0.150188684917397,0.0027501900227796233,2.88522972462942,0.41580003785707964,2.4694296867723398,0.16837897433059204,0.148,0.8245,0.9725,0.551,0.17950272890485108,11.987447182037272,-2.2378476728330554,-1.0096903172314078,0.20548930543910177,-0.25674540892454717,0.2125118907095713,-0.23601282132434928,-1.3478759136264453,0.10202304074232176
Ischaemia,28,0.45798924996347445,0.6597425663027602,0.45780659876480634,0.06734764679431837,0.0017765515109479397,1.6981440595939306,0.649324255772373,1.048819803821558,0.6190999191134042,0.2735,0.678,0.9515,0.532,0.4033923303239834,11.961579593613067,-5.162598557867,-1.033022530136896,0.7593860727229955,-0.6104627522142291,0.8970151620086819,-0.19319099292029898,-1.1104962603654172,0.08036526724361583,0.1470507052702051,0.002692794941108002,2.7546011497825083,0.4020886663369508,2.3525124834455573,0.17091882366164887,0.15,0.827,0.977,0.578,0.18137847639886598,11.831535816598205,-1.7544553875461588,-0.9329509989104434,0.26349769821487395,-0.22281015715918862,0.17663986547406296,-0.22355534028830384,-1.157922303212043,0.08217485072541614
Ischaemia,29,0.45800034502600845,0.6597241861690069,0.4578302901468583,0.06270692296939274,0.0016541047947634124,1.0344386742418166,0.190006015955656,0.8444326582861608,0.22501026466549315,0.1325,0.6935,0.826,0.7045,0.19105984135673254,13.33105575264085,-5.313591809157401,-1.2157254351120637,0.651181965485872,-0.5534546419705311,0.6876198336810138,-0.07645023122927269,-0.5379218240100747,0.05742028470719866,0.13691456582807013,0.0025072670723144423,1.622675748792407,0.32444424151341217,1.2982315072789947,0.2499124691315142,0.1405,0.84,0.9805,0.866,0.16726190474199265,12.405064953143835,-2.5160668731722353,-1.0738532311371167,0.3213795246363171,-0.2135312954513934,0.24339633794074853,0.15530073736028008,0.46192051396031797,0.042476402574216386
Congestion,0,0.8214184505823827,1.2030689603709157,0.8213238741650911,0.10582910888536491,0.002738725582011553,2.827164943072183,0.8626833162997176,1.9644816267724652,0.43914043506385175,0.25,0.632,0.882,0.5565,0.3955696201905744,10.08254511370751,-3.30589629236934,-0.791407868513671,0.25835807600674005,-0.4200391552329235,0.3505881381530459,-0.47839234301031125,-1.0940350953198015,0.0880767080063228,0.12883701430646938,0.0022764492742463295,2.582979101660954,0.37342202287852,2.2095570787824337,0.16900311218363825,0.1635,0.7905,0.954,0.5805,0.20683111951842745,10.787417375269058,-2.4860307365213146,-1.1001615596779872,0.3402533504994196,-0.38050886361916125,0.28652504094079617,-0.3965246205539933,-1.2613404994190391,0.10909079577739086
Congestion,1,0.7800167316871881,1.1424115706253701,0.7798946623651248,0.11087587885354196,0.002869266834234487,2.9157449169612404,0.4554562733816139,2.4602886435796263,0.18512310518997885,0.2435,0.7625,1.006,0.542,0.3193442622532008,10.065799097981994,-3.1106843492781877,-0.29619873042168227,0.4422463419712138,-0.3595672421781916,0.4876445434588794,-0.1268122263034006,-1.447341353271117,0.10866332242489608,0.1421455034836982,0.00251158758696978,2.6612494436171543,0.7468690921804042,1.9143803514367503,0.390136208607063,0.2355,0.7215,0.957,0.542,0.32640332635808683,10.08644058116306,-2.479379095051428,-0.7485065914290701,0.23322202124679675,-0.3017401836214754,0.260891951151739,-0.23448739168468358,-1.3761463738617359,0.11639230817498931
Congestion,2,0.8205053535662915,1.201878960759081,0.8203992079112145,0.1181563245719236,0.0030580892905760727,3.2770836241371537,0.49114733268185506,2.7859362914552985,0.1762952491665426,0.177,0.809,0.986,0.5755,0.21878862790867876,9.631944737275262,-4.314422028709444,-1.280788188964119,0.697883386743057,-0.432388646701967,0.497968242704877,-0.2597087412950383,-1.1276509753104371,0.08377770332195551,0.14400432105797573,0.002544423581936032,2.7105265864366066,0.43459428654455434,2.2759322998920517,0.1909522029921857,0.177,0.79,0.967,0.5355,0.22405063288303154,10.362595179360255,-2.256534223368135,-0.971817542558696,0.4592668384889269,-0.41237191528135436,0.2737275846877221,-0.18419685457116172,-1.462229799147838,0.12178650429265626
Congestion,3,0.7216419013790105,1.057199139904261,0.721493057570422,0.10684272419880102,0.0027656543054780337,2.922094455699816,0.9236405231353016,1.9984539325645143,0.46217754036682895,0.2395,0.7275,0.967,0.6065,0.32920962194787495,11.826259970265767,-3.1189547630740435,-0.7294095570290015,0.2885740488703835,-0.2749588911737079,0.2085164633821715,-0.3411398729329331,-1.2983354113635237,0.09596272770802045,0.14805503501985307,0.002616020100062297,2.7524965790210016,0.4887146663062945,2.263781912714707,0.21588416425619542,0.1795,0.775,0.9545,0.528,0.2316129031959209,10.394227724775533,-2.22091929964418,-0.9670964177434138,0.29455624014194853,-0.26613972439483613,0.1968933327833651,-0.19710122363574561,-1.368180934327321,0.11564677228650412
Congestion,4,0.7827627112203751,1.1467032867531508,0.7826400412689306,0.11282804247608981,0.002920482432602819,2.713478067693868,0.41734190946168814,2.29613615823218,0.18175834562216395,0.153,0.8025,0.9555,0.5315,0.1906542055837191,10.845722683293616,-4.797247742072699,-0.9747734774805752,0.3045135010806453,-0.308478283575624,0.3181694177614389,-0.2665995579985828,-1.0960937352228761,0.09056034810599808,0.14414078881009829,0.002546850917469445,2.7245688396669294,0.9671422638097671,1.7574265758571623,0.5503173088656771,0.2805,0.679,0.9595,0.536,0.4131075109848148,10.489006802427923,-2.3065416054034813,-0.8897547862002565,0.30125462832716227,-0.42666759863666653,0.3094498614290158,-0.21854775272475596,-1.441063712414168,0.12209144239769489
Congestion,5,0.8083992270444668,1.1843224609169951,0.8082874562613125,0.11655711190955845,0.0030172111087039865,2.9535650268533606,0.4350656978091775,2.5184993290441833,0.17274799035067367,0.1505,0.781,0.9315,0.5315,0.1927016645079767,11.364934951256146,-4.0629100577090185,-0.945344850748214,0.2767810398577325,-0.24073021045683776,0.3574017827752802,-0.3278854587709933,-0.9188176868524538,0.08470788641501299,0.14418260176918873,0.0025476262503166406,2.7126813065494595,0.44265509290458904,2.2700262136448703,0.19499999172887936,0.1765,0.7815,0.958,0.5415,0.22584772869790815,10.609538893853255,-2.2239544458386717,-0.8931090162921549,0.26698641393725886,-0.38143735318732286,0.2740940229583886,-0.2376326598255902,-1.4319138235464108,0.12253440478629614
Congestion,6,0.7679216919982846,1.1250952021153324,0.7677892801620071,0.11399759328685644,0.002951148511177128,2.9560467004689785,0.4837652691667472,2.472281431302232,0.19567564720670355,0.1805,0.744,0.9245,0.5685,0.24260752684911188,9.857073791400808,-3.080576860325664,-1.1062127284070626,0.5767988522084199,-0.4883752783960026,0.4953735722770182,-0.45434770299107763,-1.0371912223702073,0.08652070997318727,0.14844949269364566,0.0026230210502356122,2.7780772235396136,0.4981467833982046,2.279930440141409,0.21849209721743032,0.188,0.7815,0.9695,0.5435,0.240563019802871,10.089508743026101,-2.4767025485427325,-0.9534173689039612,0.13718031442749012,-0.2911700005622605,0.31188937474917755,-0.21059070858103518,-1.4335013604014375,0.11651233950522087
Congestion,7,0.7614584938445191,1.115656180975971,0.7613218745529929,0.11443204580037351,0.0029625615086541065,2.954292109561042,0.9978178982971656,1.9564742112638767,0.510008203788987,0.3255,0.693,1.0185,0.509,0.4696969696291924,10.010544526288868,-4.0439800676444975,-0.15824525559430472,0.2825536147565275,-0.7274190844949351,0.6654590700390205,-0.030127970266100937,-1.4943687668732555,0.10717204012704049,0.1502800731868889,0.002655443000814868,2.818922343814877,0.4837580111531625,2.3351643326617144,0.20716229875823747,0.1755,0.783,0.9585,0.529,0.2241379310058572,10.479605987814978,-2.194950279897739,-0.9905040601384945,0.25702698458287404,-0.305647324863282,0.33249762484975065,-0.19353425756412876,-1.4205600298816248,0.11582821662280439
Congestion,8,0.7214393619995608,1.0571923744084863,0.7212899941779949,0.10714060972351375,0.002774327354459734,2.9335271299405337,0.41559533532089415,2.5179317946196393,0.16505424658143644,0.151,0.8095,0.9605,0.5345,0.18653489806219456,11.68338181670913,-3.6872778786884055,-0.9736015327529708,0.3541075579922839,-0.4146027860587514,0.49908713201985727,-0.19571053177390393,-1.235965431004762,0.09130461183884703,0.1485095049572021,0.002624240692516129,2.774816217633032,0.4384758092885331,2.3363404083444985,0.18767633676312773,0.168,0.795,0.963,0.526,0.2113207546903999,10.790212237743162,-2.290066519507036,-1.0243721042101055,0.34614882619542714,-0.44284737978635647,0.31125399941043036,-0.16455526020953712,-1.4526050205272076,0.1170404813407107
Congestion,9,0.6760267546256826,0.9906709816249409,0.6758680980678744,0.09785663325867007,0.0025340711596642676,2.7592179281337366,0.42239746556728086,2.3368204625664557,0.18075734628123694,0.176,0.7975,0.9735,0.6015,0.2206896551447411,9.318682906076901,-3.366978525171305,-1.2042040492857988,0.626981140569271,-0.49918198619324555,0.5626908645127471,-0.3583773689855881,-1.3399372442084492,0.10989020890174228,0.1447525942236223,0.0025579340745811264,2.6962733600851267,0.4652369304231209,2.231036429662006,0.2085295086251683,0.1755,0.783,0.9585,0.5275,0.2241379310058572,10.756483492201596,-2.30431210048323,-0.8845283085509531,0.191068606277045,-0.24308212561033535,0.21742521805553738,-0.16717673316597018,-1.4584141979726462,0.12186547357433777
Congestion,10,0.6920604436427092,1.01424056241387,0.691902657059857,0.10238404005888828,0.0026515934025745152,2.774479543100439,0.3619894989430278,2.4124900441574115,0.15004807991008798,0.141,0.7455,0.8865,0.592,0.1891348088277485,12.580444332515526,-3.531942778811924,-1.0379350470785147,0.3163352697433603,-0.25715195303691063,0.21033590637403185,-0.5231131636210152,-1.0893559842397038,0.0937993201931619,0.14794088302105207,0.0026143632974407237,2.7278616156531372,0.4347374578816317,2.2931241577715054,0.1895830438963925,0.171,0.789,0.96,0.5305,0.21673003799534474,10.499118194565824,-2.1655858105842754,-1.06243512935603,0.3534532945452827,-0.3632085472501933,0.2438084666507622,-0.1959681101820349,-1.4292052763392118,0.11696001454549254
Congestion,11,0.7599422517769862,1.113917446735248,0.7598055307199331,0.11379453008080849,0.0029476356016274784,3.072335437714999,0.444982396213945,2.6273530415010535,0.1693652848201862,0.2185,0.8035,1.022,0.6145,0.2719352831024349,9.512180775884417,-4.6512201881221245,-0.17320392059639006,0.2907865948945156,-0.5542276371133714,0.41607000895549245,-0.294049151885272,-1.278763868394855,0.08529455194317839,0.14974101283782024,0.00264618845756917,2.774700260668649,0.4340330753419784,2.3406671853266703,0.1854313496785577,0.168,0.792,0.96,0.534,0.21212121209442913,10.960115398275548,-2.2284582817226237,-1.1010633673678034,0.40844164370445896,-0.38276072847011783,0.3134391964330245,-0.21147226044431994,-1.4317772371942086,0.1172721466852942
Congestion,12,0.7904056595477549,1.1586689412625175,0.7902815673728395,0.11829288893228926,0.003064474946626078,3.351974972682257,0.6858031161113914,2.6661718565708656,0.257223897400119,0.2045,0.717,0.9215,0.645,0.2852161784818387,9.955227977929326,-3.73158303785911,-0.9182065065081655,0.08877237732584521,-0.2614616985660636,0.2709866627835092,-0.5555443209510752,-0.9246779477655842,0.08978022819252889,0.14966097420631908,0.0026448234880793887,2.7915924875248765,0.4615637516236358,2.330028735901241,0.1980935876420839,0.175,0.7845,0.9595,0.5435,0.22307202036672122,10.511097755965295,-2.1784355819397376,-0.9931940581532084,0.23129557538379664,-0.26395945400789017,0.2600289239808072,-0.21101149867588312,-1.400636355435932,0.11771472045681981
